date,price
2020-04-09,13.7491
2020-04-17,14.0821
2020-04-24,13.972
2020-05-01,13.9184
2020-05-08,14.3389
2020-05-15,13.9861
2020-05-22,14.3106
2020-05-29,14.8214
2020-06-05,15.7188
2020-06-12,14.7198
2020-06-19,14.94
2020-06-26,14.2419
2020-07-02,14.7145
2020-07-10,14.6575
2020-07-17,15.187
2020-07-24,15.3265
2020-07-31,15.5115
2020-08-07,16.0097
2020-08-14,16.3484
2020-08-21,16.041
2020-08-28,16.4737
2020-09-04,16.32
2020-09-11,15.9841
2020-09-18,16.1122
2020-09-25,15.6056
2020-10-02,15.965
2020-10-09,16.8162
2020-10-16,16.8881
2020-10-23,16.8795
2020-10-30,15.9622
2020-11-06,16.6868
2020-11-13,17.6875
2020-11-20,17.7881
2020-11-27,18.3115
2020-12-04,18.7256
2020-12-11,18.5468
2020-12-18,18.5584
2020-12-24,18.5264
2020-12-31,18.6164
2021-01-08,19.0808
2021-01-15,19.1185
2021-01-22,19.075
2021-01-29,18.4481
2021-02-05,19.165
2021-02-12,19.4523
2021-02-19,19.6758
2021-02-26,19.5655
2021-03-05,20.3666
2021-03-12,21.0574
2021-03-19,20.8919
2021-03-26,21.5337
2021-04-01,21.4314
2021-04-09,21.7061
2021-04-16,21.978
2021-04-23,21.9107
2021-04-30,21.7851
2021-05-07,22.6269
2021-05-14,22.6123
2021-05-21,22.4515
2021-05-28,22.4866
2021-06-04,22.697
2021-06-11,22.6035
2021-06-18,21.6214
2021-06-25,22.2342
2021-07-02,22.3962
2021-07-09,22.3844
2021-07-16,22.2136
2021-07-23,22.3196
2021-07-30,22.408
2021-08-06,22.5404
2021-08-13,22.9143
2021-08-20,22.6464
2021-08-27,22.8879
2021-09-03,22.9026
2021-09-10,22.3844
2021-09-17,22.2431
2021-09-24,22.3862
2021-10-01,22.3239
2021-10-08,22.5672
2021-10-15,22.8491
2021-10-22,23.1459
2021-10-29,23.0004
2021-11-05,23.41
2021-11-12,23.4841
2021-11-19,23.1933
2021-11-26,22.9352
2021-12-03,22.8016
2021-12-10,23.4144
2021-12-17,23.5131
2021-12-23,23.8092
2021-12-31,24.1771
2022-01-07,24.4224
2022-01-14,24.4404
2022-01-21,23.229
2022-01-28,23.3516
2022-02-04,23.4922
2022-02-11,23.2918
2022-02-18,23.1332
2022-02-25,23.1572
2022-03-04,23.223
2022-03-11,22.6427
2022-03-18,23.558
2022-03-25,23.9251
2022-04-01,23.8559
2022-04-08,23.9251
2022-04-14,23.6963
2022-04-22,23.4133
2022-04-29,22.775
2022-05-06,23.1935
2022-05-13,22.9737
2022-05-20,22.501
2022-05-27,23.8228
2022-06-03,23.5006
2022-06-10,22.4919
2022-06-17,21.1701
2022-06-24,22.2013
2022-07-01,21.9459
2022-07-08,22.0462
2022-07-15,21.8364
2022-07-22,21.9489
2022-07-29,22.6331
2022-08-05,22.6878
2022-08-12,23.4876
2022-08-19,23.4845
2022-08-26,22.5844
2022-09-02,21.9033
2022-09-09,22.5844
2022-09-16,21.6479
2022-09-23,20.889
2022-09-30,20.3857
2022-10-07,20.7417
2022-10-14,20.8491
2022-10-21,21.5119
2022-10-28,22.7701
2022-11-04,22.5461
2022-11-11,23.6048
2022-11-18,23.611
2022-11-25,24.0713
2022-12-02,24.2462
2022-12-09,23.5414
2022-12-16,23.1759
2022-12-23,23.4113
2022-12-30,23.3958
2023-01-06,24.0431
2023-01-13,24.1422
2023-01-20,23.5197
2023-01-27,23.6498
2023-02-03,23.975
2023-02-10,23.786
2023-02-17,23.8201
2023-02-24,23.1852
2023-03-03,23.4051
2023-03-10,22.287
2023-03-17,21.8379
2023-03-24,22.1262
2023-03-31,22.8508
2023-04-06,22.7884
2023-04-14,22.982
2023-04-21,22.8508
2023-04-28,22.6666
2023-05-05,22.1731
2023-05-12,21.8795
2023-05-19,22.0481
2023-05-26,21.9981
2023-06-02,22.2511
2023-06-09,22.4042
2023-06-16,22.9071
2023-06-23,22.2903
2023-06-30,22.8924
2023-07-07,22.637
2023-07-14,23.1319
2023-07-21,23.6332
2023-07-28,23.8412
2023-08-04,23.3778
2023-08-11,23.5071
2023-08-18,23.1887
2023-08-25,23.1193
2023-09-01,23.5386
2023-09-08,23.2234
2023-09-15,23.2107
2023-09-22,22.676
2023-09-29,22.5074
2023-10-06,22.148
2023-10-13,22.3675
2023-10-20,22.0399
2023-10-27,21.2797
2023-11-03,22.3452
2023-11-10,22.0876
2023-11-17,22.6283
2023-11-24,22.8383
2023-12-01,23.2677
2023-12-08,23.3047
2023-12-15,24.2462
2023-12-22,24.3748
2023-12-29,24.4648
2024-01-05,24.5419
2024-01-12,24.5097
2024-01-19,24.6126
2024-01-26,24.7508
2024-02-02,24.7443
2024-02-09,24.6768
2024-02-16,24.7379
2024-02-23,25.0303
2024-03-01,25.1139
2024-03-08,25.2039
2024-03-15,25.2456
2024-03-22,25.7059
2024-03-28,26.1106
2024-04-05,25.586
2024-04-12,24.8736
2024-04-19,24.8218
2024-04-26,25.0906
2024-05-03,25.2492
2024-05-10,25.6799
2024-05-17,25.9325
2024-05-24,25.2913
2024-05-31,25.4435
2024-06-07,25.2233
2024-06-14,24.8671
2024-06-21,25.2978
2024-06-28,25.4493
2024-07-05,25.2071
2024-07-12,26.0645
2024-07-19,26.5456
2024-07-26,26.9907
2024-08-02,26.4442
2024-08-09,26.238
2024-08-16,26.8238
2024-08-23,27.3344
2024-08-30,27.6649
2024-09-06,26.8369
2024-09-13,27.282
2024-09-20,27.6486
2024-09-27,27.8261
2024-10-04,27.9549
2024-10-11,28.2753
2024-10-18,28.5428
2024-10-25,27.8889
2024-11-01,27.8393
2024-11-08,28.8103
2024-11-15,28.3644
2024-11-22,29.0777
2024-11-29,29.2561
2024-12-06,28.5527
2024-12-13,28.13
2024-12-20,27.29
2024-12-27,27.47
2025-01-03,27.44
2025-01-10,27.01
2025-01-17,27.99
2025-01-24,28.07
2025-01-31,27.83
2025-02-07,27.56
2025-02-14,27.79
2025-02-21,28.21
2025-02-28,28.54
2025-03-07,28.46
2025-03-14,27.64
2025-03-21,27.76
